crewtype,region,gacc_pl,national_pl,drawndown,mobile,staffing
Crew 2,GBCC,5,4,0,0,0
Crew 2,GBCC,5,5,0,0,0
Crew 2,SWCC,1,1,0,0,0
Crew 2,SWCC,1,2,0,0,0
Crew 2,SWCC,1,3,0,0,0
Crew 2,SWCC,1,4,0,0,0
Crew 2,SWCC,1,5,0,0,0
Crew 2,SWCC,2,1,0,0,0
Crew 2,SWCC,2,2,0,0,0
Crew 2,SWCC,2,3,0,0,0
Crew 2,SWCC,2,4,0,0,0
Crew 2,SWCC,2,5,0,0,0
Crew 2,SWCC,3,1,0,0,0
Crew 2,SWCC,3,2,0,0,0
Crew 2,SWCC,3,3,0,0,0
Crew 2,SWCC,3,4,0,0,0
Crew 2,SWCC,3,5,0,0,0
Crew 2,SWCC,4,1,0,0,0
Crew 2,SWCC,4,2,0,0,0
Crew 2,SWCC,4,3,0,0,0
Crew 2,SWCC,4,4,0,0,0
Crew 2,SWCC,4,5,0,0,0
Crew 2,SWCC,5,1,0,0,0
Crew 2,SWCC,5,2,0,0,0
Crew 2,SWCC,5,3,0,0,0
Crew 2,SWCC,5,4,0,0,0
Crew 2,SWCC,5,5,0,0,0
Crew 2,RMCC,1,1,1,0,1
Crew 2,RMCC,1,2,1,0,1
Crew 2,RMCC,1,3,1,0,1
Crew 2,RMCC,1,4,1,0,1
Crew 2,RMCC,1,5,1,0,1
Crew 2,RMCC,2,1,1,0,1
Crew 2,RMCC,2,2,1,0,1
Crew 2,RMCC,2,3,1,0,1
Crew 2,RMCC,2,4,1,0,1
Crew 2,RMCC,2,5,1,0,1
Crew 2,RMCC,3,1,1,0,1
Crew 2,RMCC,3,2,1,0,1
Crew 2,RMCC,3,3,1,0,1
Crew 2,RMCC,3,4,1,0,1
Crew 2,RMCC,3,5,1,0,1
Crew 2,RMCC,4,1,1,0,1
Crew 2,RMCC,4,2,1,0,1
Crew 2,RMCC,4,3,1,0,1
Crew 2,RMCC,4,4,1,0,1
Crew 2,RMCC,4,5,1,0,1
Crew 2,RMCC,5,1,1,0,1
Crew 2,RMCC,5,2,1,0,1
Crew 2,RMCC,5,3,1,0,1
Crew 2,RMCC,5,4,1,0,1
Crew 2,RMCC,5,5,1,0,1
Crew 2,EACC,1,1,0,0,0
Crew 2,EACC,1,2,0,0,0
Crew 2,EACC,1,3,0,0,0
Crew 2,EACC,1,4,0,0,0
Crew 2,EACC,1,5,0,0,0
Crew 2,EACC,2,1,0,0,0
Crew 2,EACC,2,2,0,0,0
Crew 2,EACC,2,3,0,0,0
Crew 2,EACC,2,4,0,0,0
Crew 2,EACC,2,5,0,0,0
Crew 2,EACC,3,1,0,0,0
Crew 2,EACC,3,2,0,0,0
Crew 2,EACC,3,3,0,0,0
Crew 2,EACC,3,4,0,0,0
Crew 2,EACC,3,5,0,0,0
Crew 2,EACC,4,1,0,0,0
Crew 2,EACC,4,2,0,0,0
Crew 2,EACC,4,3,0,0,0
Crew 2,EACC,4,4,0,0,0
Crew 2,EACC,4,5,0,0,0
Crew 2,EACC,5,1,0,0,0
Crew 2,EACC,5,2,0,0,0
Crew 2,EACC,5,3,0,0,0
Crew 2,EACC,5,4,0,0,0
Crew 2,EACC,5,5,0,0,0
Crew 2,SACC,1,1,2,0,2
Crew 2,SACC,1,2,2,0,2
Crew 2,SACC,1,3,0,2,2
Crew 2,SACC,1,4,0,2,2
Crew 2,SACC,1,5,0,2,2
Crew 2,SACC,2,1,2,0,2
Crew 2,SACC,2,2,2,0,2
Crew 2,SACC,2,3,2,0,2
Crew 2,SACC,2,4,2,0,2
Crew 2,SACC,2,5,1,1,2
Crew 2,SACC,3,1,2,0,2
Crew 2,SACC,3,2,2,0,2
Crew 2,SACC,3,3,2,0,2
Crew 2,SACC,3,4,2,0,2
Crew 2,SACC,3,5,2,0,2
Crew 2,SACC,4,1,2,0,2
Crew 2,SACC,4,2,2,0,2
Crew 2,SACC,4,3,2,0,2
Crew 2,SACC,4,4,2,0,2
Crew 2,SACC,4,5,2,0,2
Crew 2,SACC,5,1,2,0,2
Crew 2,SACC,5,2,2,0,2
Crew 2,SACC,5,3,2,0,2
Crew 2,SACC,5,4,2,0,2
Crew 2,SACC,5,5,2,0,2
Engine 3,AICC,1,1,0,0,0
Engine 3,AICC,1,2,0,0,0
Engine 3,AICC,1,3,0,0,0
Engine 3,AICC,1,4,0,0,0
Engine 3,AICC,1,5,0,0,0
Engine 3,AICC,2,1,0,0,0
Engine 3,AICC,2,2,0,0,0
Engine 3,AICC,2,3,0,0,0
Engine 3,AICC,2,4,0,0,0
Engine 3,AICC,2,5,0,0,0
Engine 3,AICC,3,1,0,0,0
Engine 3,AICC,3,2,0,0,0
Engine 3,AICC,3,3,0,0,0
Engine 3,AICC,3,4,0,0,0
Engine 3,AICC,3,5,0,0,0
Engine 3,AICC,4,1,0,0,0
Engine 3,AICC,4,2,0,0,0
Engine 3,AICC,4,3,0,0,0
Engine 3,AICC,4,4,0,0,0
Engine 3,AICC,4,5,0,0,0
Engine 3,AICC,5,1,0,0,0
Engine 3,AICC,5,2,0,0,0
Engine 3,AICC,5,3,0,0,0
Engine 3,AICC,5,4,0,0,0
Engine 3,AICC,5,5,0,0,0
Engine 3,NWCC,1,1,26,0,26
Engine 3,NWCC,1,2,26,0,26
Engine 3,NWCC,1,3,26,0,26
Engine 3,NWCC,1,4,26,0,26
Engine 3,NWCC,1,5,26,0,26
Engine 3,NWCC,2,1,26,0,26
Engine 3,NWCC,2,2,26,0,26
Engine 3,NWCC,2,3,26,0,26
Engine 3,NWCC,2,4,26,0,26
Engine 3,NWCC,2,5,26,0,26
Engine 3,NWCC,3,1,26,0,26
Engine 3,NWCC,3,2,26,0,26
Engine 3,NWCC,3,3,26,0,26
Engine 3,NWCC,3,4,26,0,26
Engine 3,NWCC,3,5,26,0,26
Engine 3,NWCC,4,1,26,0,26
Engine 3,NWCC,4,2,26,0,26
Engine 3,NWCC,4,3,26,0,26
Engine 3,NWCC,4,4,26,0,26
Engine 3,NWCC,4,5,26,0,26
Engine 3,NWCC,5,1,26,0,26
Engine 3,NWCC,5,2,26,0,26
Engine 3,NWCC,5,3,26,0,26
Engine 3,NWCC,5,4,26,0,26
Engine 3,NWCC,5,5,25,1,26
Engine 3,ONCC,1,1,130,4,134
Engine 3,ONCC,1,2,127,7,134
Engine 3,ONCC,1,3,134,0,134
Engine 3,ONCC,1,4,134,0,134
Engine 3,ONCC,1,5,134,0,134
Engine 3,ONCC,2,1,134,0,134
Engine 3,ONCC,2,2,132,2,134
Engine 3,ONCC,2,3,125,9,134
Engine 3,ONCC,2,4,134,0,134
Engine 3,ONCC,2,5,134,0,134
Engine 3,ONCC,3,1,134,0,134
Engine 3,ONCC,3,2,129,5,134
Engine 3,ONCC,3,3,128,6,134
Engine 3,ONCC,3,4,130,4,134
Engine 3,ONCC,3,5,134,0,134
Engine 3,ONCC,4,1,134,0,134
Engine 3,ONCC,4,2,134,0,134
Engine 3,ONCC,4,3,134,0,134
Engine 3,ONCC,4,4,131,3,134
Engine 3,ONCC,4,5,134,0,134
Engine 3,ONCC,5,1,134,0,134
Engine 3,ONCC,5,2,134,0,134
Engine 3,ONCC,5,3,134,0,134
Engine 3,ONCC,5,4,134,0,134
Engine 3,ONCC,5,5,133,1,134
Engine 3,OSCC,1,1,198,0,198
Engine 3,OSCC,1,2,198,0,198
Engine 3,OSCC,1,3,198,0,198
Engine 3,OSCC,1,4,198,0,198
Engine 3,OSCC,1,5,198,0,198
Engine 3,OSCC,2,1,198,0,198
Engine 3,OSCC,2,2,197,1,198
Engine 3,OSCC,2,3,182,16,198
Engine 3,OSCC,2,4,198,0,198
Engine 3,OSCC,2,5,198,0,198
Engine 3,OSCC,3,1,198,0,198
Engine 3,OSCC,3,2,198,0,198
Engine 3,OSCC,3,3,182,16,198
Engine 3,OSCC,3,4,156,42,198
Engine 3,OSCC,3,5,108,90,198
Engine 3,OSCC,4,1,198,0,198
Engine 3,OSCC,4,2,198,0,198
Engine 3,OSCC,4,3,198,0,198
Engine 3,OSCC,4,4,190,8,198
Engine 3,OSCC,4,5,152,46,198
Engine 3,OSCC,5,1,198,0,198
Engine 3,OSCC,5,2,198,0,198
Engine 3,OSCC,5,3,198,0,198
Engine 3,OSCC,5,4,198,0,198
Engine 3,OSCC,5,5,198,0,198
Engine 3,NRCC,1,1,0,0,0
Engine 3,NRCC,1,2,0,0,0
Engine 3,NRCC,1,3,0,0,0
Engine 3,NRCC,1,4,0,0,0
Engine 3,NRCC,1,5,0,0,0
Engine 3,NRCC,2,1,0,0,0
Engine 3,NRCC,2,2,0,0,0
Engine 3,NRCC,2,3,0,0,0
Engine 3,NRCC,2,4,0,0,0
Engine 3,NRCC,2,5,0,0,0
Engine 3,NRCC,3,1,0,0,0
Engine 3,NRCC,3,2,0,0,0
Engine 3,NRCC,3,3,0,0,0
Engine 3,NRCC,3,4,0,0,0
Engine 3,NRCC,3,5,0,0,0
Engine 3,NRCC,4,1,0,0,0
Engine 3,NRCC,4,2,0,0,0
Engine 3,NRCC,4,3,0,0,0
Engine 3,NRCC,4,4,0,0,0
Engine 3,NRCC,4,5,0,0,0
Engine 3,NRCC,5,1,0,0,0
Engine 3,NRCC,5,2,0,0,0
Engine 3,NRCC,5,3,0,0,0
Engine 3,NRCC,5,4,0,0,0
Engine 3,NRCC,5,5,0,0,0
Engine 3,GBCC,1,1,9,0,9
Engine 3,GBCC,1,2,6,3,9
Engine 3,GBCC,1,3,6,3,9
Engine 3,GBCC,1,4,9,0,9
Engine 3,GBCC,1,5,9,0,9
Engine 3,GBCC,2,1,9,0,9
Engine 3,GBCC,2,2,8,1,9
Engine 3,GBCC,2,3,7,2,9
Engine 3,GBCC,2,4,8,1,9
Engine 3,GBCC,2,5,6,3,9
Engine 3,GBCC,3,1,9,0,9
Engine 3,GBCC,3,2,8,1,9
Engine 3,GBCC,3,3,8,1,9
Engine 3,GBCC,3,4,8,1,9
Engine 3,GBCC,3,5,8,1,9
Engine 3,GBCC,4,1,9,0,9
Engine 3,GBCC,4,2,9,0,9
Engine 3,GBCC,4,3,9,0,9
Engine 3,GBCC,4,4,9,0,9
Engine 3,GBCC,4,5,9,0,9
Engine 3,GBCC,5,1,9,0,9
Engine 3,GBCC,5,2,9,0,9
Engine 3,GBCC,5,3,9,0,9
Engine 3,GBCC,5,4,9,0,9
Engine 3,GBCC,5,5,9,0,9
Engine 3,SWCC,1,1,32,0,32
Engine 3,SWCC,1,2,32,0,32
Engine 3,SWCC,1,3,32,0,32
Engine 3,SWCC,1,4,31,1,32
Engine 3,SWCC,1,5,32,0,32
Engine 3,SWCC,2,1,32,0,32
Engine 3,SWCC,2,2,32,0,32
Engine 3,SWCC,2,3,32,0,32
Engine 3,SWCC,2,4,31,1,32
Engine 3,SWCC,2,5,13,19,32
Engine 3,SWCC,3,1,32,0,32
Engine 3,SWCC,3,2,32,0,32
Engine 3,SWCC,3,3,32,0,32
Engine 3,SWCC,3,4,32,0,32
Engine 3,SWCC,3,5,32,0,32
Engine 3,SWCC,4,1,32,0,32
Engine 3,SWCC,4,2,32,0,32
Engine 3,SWCC,4,3,32,0,32
Engine 3,SWCC,4,4,32,0,32
Engine 3,SWCC,4,5,32,0,32
Engine 3,SWCC,5,1,32,0,32
Engine 3,SWCC,5,2,32,0,32
Engine 3,SWCC,5,3,32,0,32
Engine 3,SWCC,5,4,32,0,32
Engine 3,SWCC,5,5,32,0,32
Engine 3,RMCC,1,1,5,0,5
Engine 3,RMCC,1,2,5,0,5
Engine 3,RMCC,1,3,5,0,5
Engine 3,RMCC,1,4,5,0,5
Engine 3,RMCC,1,5,5,0,5
Engine 3,RMCC,2,1,5,0,5
Engine 3,RMCC,2,2,5,0,5
Engine 3,RMCC,2,3,5,0,5
Engine 3,RMCC,2,4,5,0,5
Engine 3,RMCC,2,5,4,1,5
Engine 3,RMCC,3,1,5,0,5
Engine 3,RMCC,3,2,5,0,5
Engine 3,RMCC,3,3,5,0,5
Engine 3,RMCC,3,4,5,0,5
Engine 3,RMCC,3,5,5,0,5
Engine 3,RMCC,4,1,5,0,5
Engine 3,RMCC,4,2,5,0,5
Engine 3,RMCC,4,3,5,0,5
Engine 3,RMCC,4,4,5,0,5
Engine 3,RMCC,4,5,5,0,5
Engine 3,RMCC,5,1,5,0,5
Engine 3,RMCC,5,2,5,0,5
Engine 3,RMCC,5,3,5,0,5
Engine 3,RMCC,5,4,5,0,5
Engine 3,RMCC,5,5,5,0,5
Engine 3,EACC,1,1,0,0,0
Engine 3,EACC,1,2,0,0,0
Engine 3,EACC,1,3,0,0,0
Engine 3,EACC,1,4,0,0,0
Engine 3,EACC,1,5,0,0,0
Engine 3,EACC,2,1,0,0,0
Engine 3,EACC,2,2,0,0,0
Engine 3,EACC,2,3,0,0,0
Engine 3,EACC,2,4,0,0,0
Engine 3,EACC,2,5,0,0,0
Engine 3,EACC,3,1,0,0,0
Engine 3,EACC,3,2,0,0,0
Engine 3,EACC,3,3,0,0,0
Engine 3,EACC,3,4,0,0,0
Engine 3,EACC,3,5,0,0,0
Engine 3,EACC,4,1,0,0,0
Engine 3,EACC,4,2,0,0,0
Engine 3,EACC,4,3,0,0,0
Engine 3,EACC,4,4,0,0,0
Engine 3,EACC,4,5,0,0,0
Engine 3,EACC,5,1,0,0,0
Engine 3,EACC,5,2,0,0,0
Engine 3,EACC,5,3,0,0,0
Engine 3,EACC,5,4,0,0,0
Engine 3,EACC,5,5,0,0,0
Engine 3,SACC,1,1,0,0,0
Engine 3,SACC,1,2,0,0,0
Engine 3,SACC,1,3,0,0,0
Engine 3,SACC,1,4,0,0,0
Engine 3,SACC,1,5,0,0,0
Engine 3,SACC,2,1,0,0,0
Engine 3,SACC,2,2,0,0,0
Engine 3,SACC,2,3,0,0,0
Engine 3,SACC,2,4,0,0,0
Engine 3,SACC,2,5,0,0,0
Engine 3,SACC,3,1,0,0,0
Engine 3,SACC,3,2,0,0,0
Engine 3,SACC,3,3,0,0,0
Engine 3,SACC,3,4,0,0,0
Engine 3,SACC,3,5,0,0,0
Engine 3,SACC,4,1,0,0,0
Engine 3,SACC,4,2,0,0,0
Engine 3,SACC,4,3,0,0,0
Engine 3,SACC,4,4,0,0,0
Engine 3,SACC,4,5,0,0,0
Engine 3,SACC,5,1,0,0,0
Engine 3,SACC,5,2,0,0,0
Engine 3,SACC,5,3,0,0,0
Engine 3,SACC,5,4,0,0,0
Engine 3,SACC,5,5,0,0,0
Engine 4,AICC,1,1,0,0,0
Engine 4,AICC,1,2,0,0,0
Engine 4,AICC,1,3,0,0,0
Engine 4,AICC,1,4,0,0,0
Engine 4,AICC,1,5,0,0,0
Engine 4,AICC,2,1,0,0,0
Engine 4,AICC,2,2,0,0,0
Engine 4,AICC,2,3,0,0,0
Engine 4,AICC,2,4,0,0,0
Engine 4,AICC,2,5,0,0,0
Engine 4,AICC,3,1,0,0,0
Engine 4,AICC,3,2,0,0,0
Engine 4,AICC,3,3,0,0,0
Engine 4,AICC,3,4,0,0,0
Engine 4,AICC,3,5,0,0,0
Engine 4,AICC,4,1,0,0,0
Engine 4,AICC,4,2,0,0,0
Engine 4,AICC,4,3,0,0,0
Engine 4,AICC,4,4,0,0,0
Engine 4,AICC,4,5,0,0,0
Engine 4,AICC,5,1,0,0,0
Engine 4,AICC,5,2,0,0,0
Engine 4,AICC,5,3,0,0,0
Engine 4,AICC,5,4,0,0,0
Engine 4,AICC,5,5,0,0,0
Engine 4,NWCC,1,1,16,0,16
Engine 4,NWCC,1,2,14,2,16
Engine 4,NWCC,1,3,15,1,16
Engine 4,NWCC,1,4,16,0,16
Engine 4,NWCC,1,5,16,0,16
Engine 4,NWCC,2,1,16,0,16
Engine 4,NWCC,2,2,15,1,16
Engine 4,NWCC,2,3,15,1,16
Engine 4,NWCC,2,4,16,0,16
Engine 4,NWCC,2,5,16,0,16
Engine 4,NWCC,3,1,16,0,16
Engine 4,NWCC,3,2,16,0,16
Engine 4,NWCC,3,3,16,0,16
Engine 4,NWCC,3,4,15,1,16
Engine 4,NWCC,3,5,16,0,16
Engine 4,NWCC,4,1,16,0,16
Engine 4,NWCC,4,2,16,0,16
Engine 4,NWCC,4,3,16,0,16
Engine 4,NWCC,4,4,16,0,16
Engine 4,NWCC,4,5,16,0,16
Engine 4,NWCC,5,1,16,0,16
Engine 4,NWCC,5,2,16,0,16
Engine 4,NWCC,5,3,16,0,16
Engine 4,NWCC,5,4,16,0,16
Engine 4,NWCC,5,5,16,0,16
Engine 4,ONCC,1,1,0,0,0
Engine 4,ONCC,1,2,0,0,0
Engine 4,ONCC,1,3,0,0,0
Engine 4,ONCC,1,4,0,0,0
Engine 4,ONCC,1,5,0,0,0
Engine 4,ONCC,2,1,0,0,0
Engine 4,ONCC,2,2,0,0,0
Engine 4,ONCC,2,3,0,0,0
Engine 4,ONCC,2,4,0,0,0
Engine 4,ONCC,2,5,0,0,0
Engine 4,ONCC,3,1,0,0,0
Engine 4,ONCC,3,2,0,0,0
Engine 4,ONCC,3,3,0,0,0
Engine 4,ONCC,3,4,0,0,0
Engine 4,ONCC,3,5,0,0,0
Engine 4,ONCC,4,1,0,0,0
Engine 4,ONCC,4,2,0,0,0
Engine 4,ONCC,4,3,0,0,0
Engine 4,ONCC,4,4,0,0,0
Engine 4,ONCC,4,5,0,0,0
Engine 4,ONCC,5,1,0,0,0
Engine 4,ONCC,5,2,0,0,0
Engine 4,ONCC,5,3,0,0,0
Engine 4,ONCC,5,4,0,0,0
Engine 4,ONCC,5,5,0,0,0
Engine 4,OSCC,1,1,4,0,4
Engine 4,OSCC,1,2,4,0,4
Engine 4,OSCC,1,3,4,0,4
Engine 4,OSCC,1,4,4,0,4
Engine 4,OSCC,1,5,4,0,4
Engine 4,OSCC,2,1,4,0,4
Engine 4,OSCC,2,2,4,0,4
Engine 4,OSCC,2,3,4,0,4
Engine 4,OSCC,2,4,4,0,4
Engine 4,OSCC,2,5,4,0,4
Engine 4,OSCC,3,1,4,0,4
Engine 4,OSCC,3,2,4,0,4
Engine 4,OSCC,3,3,4,0,4
Engine 4,OSCC,3,4,4,0,4
Engine 4,OSCC,3,5,4,0,4
Engine 4,OSCC,4,1,4,0,4
Engine 4,OSCC,4,2,4,0,4
Engine 4,OSCC,4,3,4,0,4
Engine 4,OSCC,4,4,4,0,4
Engine 4,OSCC,4,5,4,0,4
Engine 4,OSCC,5,1,4,0,4
Engine 4,OSCC,5,2,4,0,4
Engine 4,OSCC,5,3,4,0,4
Engine 4,OSCC,5,4,4,0,4
Engine 4,OSCC,5,5,4,0,4
Engine 4,NRCC,1,1,12,0,12
Engine 4,NRCC,1,2,11,1,12
Engine 4,NRCC,1,3,12,0,12
Engine 4,NRCC,1,4,12,0,12
Engine 4,NRCC,1,5,12,0,12
Engine 4,NRCC,2,1,12,0,12
Engine 4,NRCC,2,2,12,0,12
Engine 4,NRCC,2,3,11,1,12
Engine 4,NRCC,2,4,11,1,12
Engine 4,NRCC,2,5,12,0,12
Engine 4,NRCC,3,1,12,0,12
Engine 4,NRCC,3,2,12,0,12
Engine 4,NRCC,3,3,12,0,12
Engine 4,NRCC,3,4,11,1,12
Engine 4,NRCC,3,5,12,0,12
Engine 4,NRCC,4,1,12,0,12
Engine 4,NRCC,4,2,12,0,12
Engine 4,NRCC,4,3,12,0,12
Engine 4,NRCC,4,4,12,0,12
Engine 4,NRCC,4,5,12,0,12
Engine 4,NRCC,5,1,12,0,12
Engine 4,NRCC,5,2,12,0,12
Engine 4,NRCC,5,3,12,0,12
Engine 4,NRCC,5,4,12,0,12
Engine 4,NRCC,5,5,12,0,12
Engine 4,GBCC,1,1,32,1,33
Engine 4,GBCC,1,2,30,3,33
Engine 4,GBCC,1,3,28,5,33
Engine 4,GBCC,1,4,33,0,33
Engine 4,GBCC,1,5,33,0,33
Engine 4,GBCC,2,1,33,0,33
Engine 4,GBCC,2,2,32,1,33
Engine 4,GBCC,2,3,28,5,33
Engine 4,GBCC,2,4,24,9,33
Engine 4,GBCC,2,5,14,19,33
Engine 4,GBCC,3,1,33,0,33
Engine 4,GBCC,3,2,32,1,33
Engine 4,GBCC,3,3,31,2,33
Engine 4,GBCC,3,4,31,2,33
Engine 4,GBCC,3,5,25,8,33
Engine 4,GBCC,4,1,33,0,33
Engine 4,GBCC,4,2,33,0,33
Engine 4,GBCC,4,3,33,0,33
Engine 4,GBCC,4,4,33,0,33
Engine 4,GBCC,4,5,33,0,33
Engine 4,GBCC,5,1,33,0,33
Engine 4,GBCC,5,2,33,0,33
Engine 4,GBCC,5,3,33,0,33
Engine 4,GBCC,5,4,33,0,33
Engine 4,GBCC,5,5,33,0,33
Engine 4,SWCC,1,1,2,0,2
Engine 4,SWCC,1,2,2,0,2
Engine 4,SWCC,1,3,2,0,2
Engine 4,SWCC,1,4,2,0,2
Engine 4,SWCC,1,5,2,0,2
Engine 4,SWCC,2,1,2,0,2
Engine 4,SWCC,2,2,2,0,2
Engine 4,SWCC,2,3,2,0,2
Engine 4,SWCC,2,4,2,0,2
Engine 4,SWCC,2,5,1,1,2
Engine 4,SWCC,3,1,2,0,2
Engine 4,SWCC,3,2,2,0,2
Engine 4,SWCC,3,3,2,0,2
Engine 4,SWCC,3,4,2,0,2
Engine 4,SWCC,3,5,2,0,2
Engine 4,SWCC,4,1,2,0,2
Engine 4,SWCC,4,2,2,0,2
Engine 4,SWCC,4,3,2,0,2
Engine 4,SWCC,4,4,2,0,2
Engine 4,SWCC,4,5,2,0,2
Engine 4,SWCC,5,1,2,0,2
Engine 4,SWCC,5,2,2,0,2
Engine 4,SWCC,5,3,2,0,2
Engine 4,SWCC,5,4,2,0,2
Engine 4,SWCC,5,5,2,0,2
Engine 4,RMCC,1,1,4,0,4
Engine 4,RMCC,1,2,4,0,4
Engine 4,RMCC,1,3,4,0,4
Engine 4,RMCC,1,4,4,0,4
Engine 4,RMCC,1,5,4,0,4
Engine 4,RMCC,2,1,4,0,4
Engine 4,RMCC,2,2,4,0,4
Engine 4,RMCC,2,3,3,1,4
Engine 4,RMCC,2,4,3,1,4
Engine 4,RMCC,2,5,3,1,4
Engine 4,RMCC,3,1,4,0,4
Engine 4,RMCC,3,2,4,0,4
Engine 4,RMCC,3,3,4,0,4
Engine 4,RMCC,3,4,4,0,4
Engine 4,RMCC,3,5,4,0,4
Engine 4,RMCC,4,1,4,0,4
Engine 4,RMCC,4,2,4,0,4
Engine 4,RMCC,4,3,4,0,4
Engine 4,RMCC,4,4,4,0,4
Engine 4,RMCC,4,5,4,0,4
Engine 4,RMCC,5,1,4,0,4
Engine 4,RMCC,5,2,4,0,4
Engine 4,RMCC,5,3,4,0,4
Engine 4,RMCC,5,4,4,0,4
Engine 4,RMCC,5,5,4,0,4
Engine 4,EACC,1,1,2,0,2
Engine 4,EACC,1,2,2,0,2
Engine 4,EACC,1,3,2,0,2
Engine 4,EACC,1,4,2,0,2
Engine 4,EACC,1,5,2,0,2
Engine 4,EACC,2,1,2,0,2
Engine 4,EACC,2,2,2,0,2
Engine 4,EACC,2,3,2,0,2
Engine 4,EACC,2,4,2,0,2
Engine 4,EACC,2,5,2,0,2
Engine 4,EACC,3,1,2,0,2
Engine 4,EACC,3,2,2,0,2
Engine 4,EACC,3,3,2,0,2
Engine 4,EACC,3,4,2,0,2
Engine 4,EACC,3,5,2,0,2
Engine 4,EACC,4,1,2,0,2
Engine 4,EACC,4,2,2,0,2
Engine 4,EACC,4,3,2,0,2
Engine 4,EACC,4,4,2,0,2
Engine 4,EACC,4,5,2,0,2
Engine 4,EACC,5,1,2,0,2
Engine 4,EACC,5,2,2,0,2
Engine 4,EACC,5,3,2,0,2
Engine 4,EACC,5,4,2,0,2
Engine 4,EACC,5,5,2,0,2
Engine 4,SACC,1,1,1,0,1
Engine 4,SACC,1,2,1,0,1
Engine 4,SACC,1,3,1,0,1
Engine 4,SACC,1,4,1,0,1
Engine 4,SACC,1,5,1,0,1
Engine 4,SACC,2,1,1,0,1
Engine 4,SACC,2,2,1,0,1
Engine 4,SACC,2,3,1,0,1
Engine 4,SACC,2,4,1,0,1
Engine 4,SACC,2,5,1,0,1
Engine 4,SACC,3,1,1,0,1
Engine 4,SACC,3,2,1,0,1
Engine 4,SACC,3,3,1,0,1
Engine 4,SACC,3,4,1,0,1
Engine 4,SACC,3,5,1,0,1
Engine 4,SACC,4,1,1,0,1
Engine 4,SACC,4,2,1,0,1
Engine 4,SACC,4,3,1,0,1
Engine 4,SACC,4,4,1,0,1
Engine 4,SACC,4,5,1,0,1
Engine 4,SACC,5,1,1,0,1
Engine 4,SACC,5,2,1,0,1
Engine 4,SACC,5,3,1,0,1
Engine 4,SACC,5,4,1,0,1
Engine 4,SACC,5,5,1,0,1
Engine 5,AICC,1,1,0,0,0
Engine 5,AICC,1,2,0,0,0
Engine 5,AICC,1,3,0,0,0
Engine 5,AICC,1,4,0,0,0
Engine 5,AICC,1,5,0,0,0
Engine 5,AICC,2,1,0,0,0
Engine 5,AICC,2,2,0,0,0
Engine 5,AICC,2,3,0,0,0
Engine 5,AICC,2,4,0,0,0
Engine 5,AICC,2,5,0,0,0
Engine 5,AICC,3,1,0,0,0
Engine 5,AICC,3,2,0,0,0
Engine 5,AICC,3,3,0,0,0
Engine 5,AICC,3,4,0,0,0
Engine 5,AICC,3,5,0,0,0
Engine 5,AICC,4,1,0,0,0
Engine 5,AICC,4,2,0,0,0
Engine 5,AICC,4,3,0,0,0
Engine 5,AICC,4,4,0,0,0
Engine 5,AICC,4,5,0,0,0
Engine 5,AICC,5,1,0,0,0
Engine 5,AICC,5,2,0,0,0
Engine 5,AICC,5,3,0,0,0
Engine 5,AICC,5,4,0,0,0
Engine 5,AICC,5,5,0,0,0
Engine 5,NWCC,1,1,0,0,0
Engine 5,NWCC,1,2,0,0,0
Engine 5,NWCC,1,3,0,0,0
Engine 5,NWCC,1,4,0,0,0
Engine 5,NWCC,1,5,0,0,0
Engine 5,NWCC,2,1,0,0,0
Engine 5,NWCC,2,2,0,0,0
Engine 5,NWCC,2,3,0,0,0
Engine 5,NWCC,2,4,0,0,0
Engine 5,NWCC,2,5,0,0,0
Engine 5,NWCC,3,1,0,0,0
Engine 5,NWCC,3,2,0,0,0
Engine 5,NWCC,3,3,0,0,0
Engine 5,NWCC,3,4,0,0,0
Engine 5,NWCC,3,5,0,0,0
Engine 5,NWCC,4,1,0,0,0
Engine 5,NWCC,4,2,0,0,0
Engine 5,NWCC,4,3,0,0,0
Engine 5,NWCC,4,4,0,0,0
Engine 5,NWCC,4,5,0,0,0
Engine 5,NWCC,5,1,0,0,0
Engine 5,NWCC,5,2,0,0,0
Engine 5,NWCC,5,3,0,0,0
Engine 5,NWCC,5,4,0,0,0
Engine 5,NWCC,5,5,0,0,0
Engine 5,ONCC,1,1,0,0,0
Engine 5,ONCC,1,2,0,0,0
Engine 5,ONCC,1,3,0,0,0
Engine 5,ONCC,1,4,0,0,0
Engine 5,ONCC,1,5,0,0,0
Engine 5,ONCC,2,1,0,0,0
Engine 5,ONCC,2,2,0,0,0
Engine 5,ONCC,2,3,0,0,0
Engine 5,ONCC,2,4,0,0,0
Engine 5,ONCC,2,5,0,0,0
Engine 5,ONCC,3,1,0,0,0
Engine 5,ONCC,3,2,0,0,0
Engine 5,ONCC,3,3,0,0,0
Engine 5,ONCC,3,4,0,0,0
Engine 5,ONCC,3,5,0,0,0
Engine 5,ONCC,4,1,0,0,0
Engine 5,ONCC,4,2,0,0,0
Engine 5,ONCC,4,3,0,0,0
Engine 5,ONCC,4,4,0,0,0
Engine 5,ONCC,4,5,0,0,0
Engine 5,ONCC,5,1,0,0,0
Engine 5,ONCC,5,2,0,0,0
Engine 5,ONCC,5,3,0,0,0
